Datetime,Run Name,Finished,Table,Platform,Model,Target,Data,Mode,Pretrained Model,Embedding Dimension,Word Dimension,BoW Classifier,BoW LR C,CNN Output Channels,LSTM Layers,LSTM Hidden Dimension,LSTM Bidirectional,Max Tokens,CUDA Blocking,Epochs,Learning Rate,Patience,Class Imbalance Fix,Accuracy,Balanced Accuracy,AUC,F1,Recall,Precision,Specificity,PPV,NPV,TP,TN,FP,FN,LaTeX String,Table Extra
,Longformer_20220227-1257,20220227-1855,compare_token_len,SCAR_NLP,Longformer,dsplnic_PSYCHIATRY_60,ppv4,,allenai/longformer-base-4096,,,,,,,,,4096.0,False,100,0.001,5,undersampling,0.7234805822372437,0.6437503099441528,0.6944448947906494,0.0694339647889137,0.5609756112098694,0.037007238715887,0.7265250086784363,0.037007238715887,0.9888059496879578,46.0,3180.0,1197.0,36.0,Longformer & 4096 & 0.72 & 0.64 & 0.69 & 0.07 & 0.04 & 0.56 \\,4096
,CNN_20220401-1300,20220401-1305,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,2,1e-05,5,loss_weight,0.6288405656814575,0.6015270948410034,0.6580281257629395,0.0537449978291988,0.5731707215309143,0.028194360435009,0.6298834681510925,0.0281943611277744,0.9874641833810888,47.0,2757.0,1620.0,35.0,CNN & 0.63 & 0.6 & 0.66 & 0.05 & 0.03 & 0.57 \\,
,CNN_20220401-1305,20220401-1310,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,2,1e-05,5,loss_weight,0.4319353997707367,0.5849967002868652,0.6615220308303833,0.0459510348737239,0.7439024448394775,0.0237077344208955,0.4260909259319305,0.0237077341624562,0.9888653234358432,61.0,1865.0,2512.0,21.0,CNN & 0.43 & 0.58 & 0.66 & 0.05 & 0.02 & 0.74 \\,
,CNN_20220401-1311,20220401-1352,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100,1e-05,5,loss_weight,0.8744112849235535,0.7086628079414368,0.7884563207626343,0.1358024775981903,0.5365853905677795,0.0777385160326957,0.880740225315094,0.07773851590106,0.9902388903159516,44.0,3855.0,522.0,38.0,CNN & 0.87 & 0.71 & 0.79 & 0.14 & 0.08 & 0.54 \\,
,CNN_20220401-1403,20220401-1407,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,1,1e-05,5,loss_weight,0.0302758459001779,0.5060544013977051,0.6421092748641968,0.0365418940782547,1.0,0.0186109859496355,0.0121087506413459,0.0186109850204266,1.0,82.0,53.0,4324.0,0.0,CNN & 0.03 & 0.51 & 0.64 & 0.04 & 0.02 & 1.0 \\,
,CNN_20220401-1411,20220401-1415,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,1,1e-05,5,loss_weight,0.3583763241767883,0.5654780864715576,0.6556891202926636,0.0428236834704875,0.7804877758026123,0.0220158230513334,0.3504683673381805,0.022015823873409,0.98840206185567,64.0,1534.0,2843.0,18.0,CNN & 0.36 & 0.57 & 0.66 & 0.04 & 0.02 & 0.78 \\,
,CNN_20220401-1416,20220401-1420,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,1,1e-05,5,loss_weight,0.0856694355607032,0.5163200497627258,0.6576867699623108,0.037308145314455,0.9634146094322203,0.0190223939716815,0.0692254975438118,0.0190223934505176,0.9901960784313726,79.0,303.0,4074.0,3.0,CNN & 0.09 & 0.52 & 0.66 & 0.04 & 0.02 & 0.96 \\,
,CNN_20220401-1447,20220401-1450,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,1,1e-05,5,loss_weight,0.4050235450267792,0.5593219995498657,0.62440025806427,0.042583905160427,0.7195122241973877,0.0219412427395582,0.3991318345069885,0.0219412420974339,0.987005649717514,59.0,1747.0,2630.0,23.0,CNN & 0.41 & 0.56 & 0.62 & 0.04 & 0.02 & 0.72 \\,
,CNN_20220401-1502,20220401-1517,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100,1e-05,5,loss_weight,0.8244000673294067,0.6472887396812439,0.6673353314399719,0.0884749740362167,0.4634146392345428,0.0489060506224632,0.8311628699302673,0.0489060489060489,0.9880499728408474,38.0,3638.0,739.0,44.0,CNN & 0.82 & 0.65 & 0.67 & 0.09 & 0.05 & 0.46 \\,
,CNN_20220401-1523,20220401-1541,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100,1e-05,5,loss_weight,0.7981610298156738,0.6578567624092102,0.6912853717803955,0.085365854203701,0.5121951103210449,0.0465631932020187,0.8035184144973755,0.0465631929046563,0.9887545684565644,42.0,3517.0,860.0,40.0,CNN & 0.8 & 0.66 & 0.69 & 0.09 & 0.05 & 0.51 \\,
,CNN_20220401-1615,20220401-1642,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100,1e-05,5,loss_weight,0.847499430179596,0.6650381684303284,0.7283806204795837,0.1029023751616478,0.4756097495555877,0.0576923079788684,0.8544665575027466,0.0576923076923076,0.9886333597673804,39.0,3740.0,637.0,43.0,CNN & 0.85 & 0.67 & 0.73 & 0.1 & 0.06 & 0.48 \\,
,CNN_20220401-1645,20220401-1700,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100,1e-05,5,loss_weight,0.855797290802002,0.6333647966384888,0.6776859760284424,0.0930888578295707,0.4024390280246734,0.0526315793395042,0.8642905950546265,0.0526315789473684,0.9872129436325678,33.0,3783.0,594.0,49.0,CNN & 0.86 & 0.63 & 0.68 & 0.09 & 0.05 & 0.4 \\,
,CNN_20220401-1713,20220401-1742,,SCAR_NLP,CNN,dsplnic_PSYCHIATRY_60,ppv4,rand,GoogleNews-vectors-negative300.txt,300.0,300.0,,,500.0,,,,,False,100,1e-05,5,loss_weight,0.8385288119316101,0.672435462474823,0.7285171747207642,0.10224439203739166,0.5,0.05694444477558136,0.844870924949646,0.05694444444444444,0.9890345012035303,41.0,3698.0,679.0,41.0,CNN & 0.84 & 0.67 & 0.73 & 0.1 & 0.06 & 0.5 \\,
